Emp_ID,Department,Salary,Experience,City
1783,HR,42656,9,Nashik
1784,Finance,98445,6,Pune
1785,HR,33512,1,Mumbai
1786,Sales,42615,5,Satara
1787,Finance,89679,1,Satara
1788,HR,27782,4,Pune
1789,HR,37644,3,Mumbai
1790,IT,96786,1,Satara
1791,Finance,53202,3,Nashik
1792,Finance,94705,7,Pune
1793,Finance,50845,1,Mumbai
1794,HR,83193,6,Mumbai
1795,HR,85150,9,Mumbai
1796,Sales,28699,5,Nashik
1797,IT,20750,7,Satara
1798,Sales,27649,2,Mumbai
1799,IT,72197,4,Satara
1800,Sales,34212,5,Pune
1801,IT,69363,3,Satara
1802,Sales,72019,3,Satara
1803,HR,28993,6,Nashik
1804,IT,98677,4,Mumbai
1805,Finance,31699,2,Mumbai
1806,IT,96669,2,Pune
1807,Sales,91923,1,Mumbai
1808,HR,61031,9,Nashik
1809,IT,21464,6,Pune
1810,Finance,58526,4,Nashik
1811,Finance,88147,5,Pune
1812,Finance,90333,7,Nashik
1813,HR,29583,9,Nashik
1814,Finance,45282,7,Nashik
1815,IT,43481,4,Pune
1816,Sales,83372,2,Satara
1817,Sales,58644,1,Nashik
1818,IT,52701,6,Mumbai
1819,Sales,44957,2,Satara
1820,Finance,59587,1,Mumbai
1821,HR,68350,1,Nashik
1822,Sales,59985,1,Nashik
1823,Finance,87025,3,Pune
1824,Sales,66264,8,Mumbai
1825,IT,83645,2,Mumbai
1826,IT,55019,2,Satara
1827,Sales,23490,2,Mumbai
1828,Sales,22027,4,Nashik
1829,Finance,49944,5,Mumbai
1830,Sales,59802,4,Pune
1831,HR,98625,4,Pune
1832,Sales,25630,6,Nashik
1833,IT,91836,3,Nashik
1834,HR,92214,2,Mumbai
1835,Sales,26233,2,Satara
1836,Finance,50463,5,Nashik
1837,Sales,45185,2,Satara
1838,IT,53780,1,Pune
1839,IT,43129,4,Pune
1840,IT,38624,9,Satara
1841,IT,69393,3,Satara
1842,Sales,25447,7,Pune
1843,IT,35959,1,Mumbai
1844,IT,70726,3,Pune
1845,Finance,74857,7,Nashik
1846,Sales,68030,3,Satara
1847,IT,29522,9,Pune
1848,IT,23825,2,Mumbai
1849,Finance,98237,5,Mumbai
1850,IT,37390,1,Mumbai
1851,IT,55575,4,Satara
1852,Finance,60262,8,Nashik
1853,IT,93794,6,Pune
1854,IT,89069,8,Nashik
1855,Finance,93395,4,Satara
1856,IT,83312,8,Mumbai
1857,Finance,58687,7,Pune
1858,IT,94601,1,Pune
1859,Sales,87231,9,Pune
1860,Sales,62002,4,Satara
1861,IT,42483,4,Nashik
1862,Sales,65916,5,Mumbai
1863,Sales,96609,2,Satara
1864,Sales,24537,5,Nashik
1865,Finance,42874,8,Mumbai
1866,Sales,32702,1,Nashik
1867,HR,69557,6,Nashik
1868,Finance,41364,5,Satara
1869,HR,76139,2,Satara
1870,Sales,38402,8,Nashik
1871,Sales,94560,4,Satara
1872,HR,59640,5,Nashik
1873,IT,89806,6,Mumbai
1874,Sales,61568,1,Nashik
1875,Finance,40804,1,Pune
1876,HR,35773,9,Pune
1877,HR,72275,9,Nashik
1878,Sales,33366,5,Mumbai
1879,HR,77400,5,Satara
1880,HR,48660,4,Mumbai
1881,Finance,36210,3,Satara
1882,IT,35924,3,Satara
1883,IT,62085,6,Pune
1884,HR,87650,3,Satara
1885,IT,65939,6,Nashik
1886,HR,53313,1,Nashik
1887,IT,57849,4,Nashik
1888,IT,39355,8,Nashik
1889,Finance,72077,8,Mumbai
1890,HR,56310,2,Satara
1891,Finance,38218,5,Pune
1892,Sales,34193,8,Pune
1893,IT,38013,7,Satara
1894,Sales,79424,8,Pune
1895,HR,52615,3,Mumbai
1896,HR,95941,4,Pune
1897,HR,87210,8,Mumbai
1898,Sales,34217,4,Mumbai
1899,Sales,33120,7,Mumbai
1900,HR,53283,3,Mumbai
1901,HR,80057,5,Mumbai
1902,Sales,75485,6,Satara
1903,HR,94444,6,Nashik
1904,IT,20195,1,Satara
1905,HR,29954,3,Pune
1906,IT,49185,1,Mumbai
1907,Finance,39208,2,Pune
1908,Sales,73350,2,Pune
1909,IT,89729,5,Satara
1910,Sales,26507,2,Mumbai
1911,Sales,77439,2,Nashik
1912,Finance,27728,3,Pune
1913,HR,41692,9,Satara
1914,IT,97564,1,Pune
1915,IT,26509,6,Satara
1916,IT,83693,2,Nashik
1917,Finance,81390,3,Satara
1918,HR,52412,7,Nashik
1919,Sales,27248,6,Satara
1920,Sales,95491,3,Pune
1921,IT,56230,9,Nashik
1922,Sales,63282,8,Satara
1923,Finance,82113,7,Satara
1924,IT,81436,5,Mumbai
1925,IT,49842,5,Satara
1926,IT,23623,7,Pune
1927,IT,38072,6,Nashik
1928,Finance,83372,2,Mumbai
1929,Sales,35856,6,Nashik
1930,HR,64385,6,Pune
1931,HR,28447,1,Pune
1932,IT,34769,7,Pune
1933,Finance,47186,5,Mumbai
1934,HR,24824,3,Satara
1935,HR,29615,8,Pune
1936,Sales,54030,5,Satara
1937,IT,35527,8,Nashik
1938,Sales,77224,2,Mumbai
1939,Sales,54241,1,Pune
1940,IT,26791,7,Mumbai
1941,Finance,75572,2,Nashik
1942,Sales,33384,3,Satara
1943,HR,33684,1,Pune
1944,IT,68256,8,Mumbai
1945,Finance,66633,7,Nashik
1946,Finance,24994,4,Pune
1947,Finance,38902,4,Nashik
1948,HR,22428,2,Mumbai
1949,Sales,57386,2,Satara
1950,Sales,22014,5,Nashik
1951,HR,53672,3,Satara
1952,HR,80437,2,Pune
1953,Finance,97431,3,Satara
1954,Finance,67673,4,Satara
1955,Sales,55013,2,Satara
1956,IT,38715,2,Satara
1957,Sales,22266,4,Satara
1958,Sales,82860,3,Satara
1959,Sales,47968,8,Mumbai
1960,Sales,34339,9,Mumbai
1961,IT,84445,9,Satara
1962,HR,87168,9,Nashik
1963,Sales,59464,3,Mumbai
1964,HR,95534,6,Nashik
1965,IT,23608,6,Mumbai
1966,HR,47459,5,Pune
1967,IT,41792,5,Satara
1968,IT,72553,8,Pune
1969,Sales,62310,7,Pune
1970,IT,48739,6,Satara
1971,Finance,36186,5,Pune
1972,HR,72636,4,Mumbai
1973,Sales,91171,9,Pune
1974,Finance,43776,4,Satara
1975,HR,25542,8,Mumbai
1976,Finance,24716,9,Mumbai
1977,Sales,41493,3,Mumbai
1978,HR,67858,2,Mumbai
1979,HR,29361,4,Nashik
1980,IT,75486,4,Pune
1981,Finance,77775,4,Nashik
1982,Finance,50984,6,Nashik
1983,HR,52073,4,Mumbai
1984,Finance,50605,5,Pune
1985,HR,59792,5,Nashik
1986,HR,81993,6,Mumbai
1987,IT,87608,2,Pune
1988,HR,51295,8,Nashik
1989,Finance,62948,2,Pune
1990,Sales,53861,2,Satara
1991,IT,63668,7,Mumbai
1992,Sales,64867,6,Pune
1993,HR,68577,5,Pune
1994,IT,92905,8,Nashik
1995,IT,57210,6,Pune
1996,HR,95585,6,Nashik
1997,Finance,63176,9,Nashik
1998,HR,40848,7,Pune
1999,HR,24454,2,Satara
2000,HR,34406,2,Nashik
2001,HR,56556,9,Pune
2002,HR,39798,8,Pune
2003,Finance,23092,5,Nashik
2004,IT,97933,4,Mumbai
2005,Finance,36288,4,Mumbai
2006,HR,94505,4,Satara
2007,IT,81439,7,Pune
2008,IT,76451,7,Pune
2009,IT,53513,8,Satara
2010,Sales,56415,2,Nashik
2011,Finance,75358,7,Satara
2012,Finance,79676,7,Nashik
2013,Finance,82707,2,Nashik
2014,HR,58359,8,Satara
2015,Finance,90014,6,Mumbai
2016,Sales,25631,9,Satara
2017,Sales,80019,8,Mumbai
2018,Finance,79788,5,Satara
2019,Sales,29956,6,Satara
2020,Finance,72503,1,Pune
2021,Sales,78555,6,Nashik
2022,IT,37657,7,Nashik
2023,IT,71318,9,Mumbai
2024,HR,58782,5,Nashik
2025,IT,71023,6,Pune
2026,HR,28203,1,Mumbai
2027,IT,36190,3,Nashik
2028,Sales,29611,2,Nashik
2029,HR,43866,2,Nashik
2030,Sales,56993,9,Satara
2031,Sales,55737,8,Pune
2032,HR,95768,9,Nashik
2033,IT,59198,7,Mumbai
2034,IT,84929,9,Mumbai
2035,Sales,97036,6,Mumbai
2036,Finance,86647,2,Nashik
2037,Finance,74036,5,Nashik
2038,HR,24913,2,Satara
2039,Sales,25000,4,Mumbai
2040,HR,57184,3,Pune
2041,HR,62654,8,Pune
2042,IT,25990,1,Satara
2043,IT,35828,9,Satara
2044,Sales,58678,2,Pune
2045,Finance,88157,4,Nashik
2046,IT,34356,5,Pune
2047,HR,80807,2,Satara
2048,Finance,45720,3,Pune
2049,IT,61389,1,Pune
2050,HR,49214,3,Mumbai
2051,IT,36012,6,Satara
2052,IT,62437,1,Satara
2053,IT,42725,5,Pune
2054,HR,20535,7,Nashik
2055,HR,62152,8,Satara
2056,IT,27589,6,Nashik
2057,HR,21968,5,Nashik
2058,IT,22855,8,Nashik
2059,Sales,25736,9,Pune
2060,Finance,27162,2,Mumbai
2061,HR,60624,3,Satara
2062,IT,75433,1,Satara
2063,IT,94492,9,Nashik
2064,Sales,80852,4,Mumbai
2065,IT,95500,8,Satara
2066,Finance,82517,7,Pune
2067,HR,65822,9,Satara
2068,Sales,97297,2,Mumbai
2069,IT,89140,6,Satara
2070,IT,39718,3,Pune
2071,IT,45503,4,Pune
2072,Sales,21241,9,Nashik
2073,HR,82404,4,Mumbai
2074,Finance,55054,3,Nashik
2075,Finance,34241,5,Mumbai
2076,IT,20111,6,Mumbai
2077,IT,46177,8,Nashik
2078,HR,92022,6,Nashik
2079,IT,73802,8,Pune
2080,Finance,50673,5,Satara
2081,HR,62819,2,Mumbai
2082,Sales,62131,9,Nashik
2083,Sales,88893,3,Pune
2084,HR,86294,5,Satara
2085,IT,74596,9,Satara
2086,Finance,87028,6,Satara
2087,HR,21708,3,Mumbai
2088,HR,54255,2,Mumbai
2089,IT,44572,2,Pune
2090,Finance,22003,3,Mumbai
2091,Finance,39365,6,Pune
2092,Sales,86880,2,Pune
2093,Sales,82097,5,Mumbai
2094,HR,29639,1,Pune
2095,Finance,65672,5,Mumbai
2096,IT,25394,9,Mumbai
2097,IT,52133,1,Mumbai
2098,HR,36226,5,Nashik
2099,HR,81315,1,Nashik
2100,Finance,31776,1,Satara
2101,IT,75927,3,Mumbai
2102,Sales,23677,2,Mumbai
2103,Sales,49121,4,Nashik
2104,Sales,97710,9,Nashik
2105,Finance,44108,2,Nashik
2106,Finance,38653,6,Satara
2107,HR,71645,6,Nashik
2108,IT,36257,6,Mumbai
2109,Sales,55088,6,Mumbai
2110,IT,64226,5,Satara
2111,Finance,56202,6,Nashik
2112,IT,86225,6,Pune
2113,Sales,52792,7,Mumbai
2114,IT,84325,4,Pune
2115,Sales,32693,9,Satara
2116,Finance,21544,9,Mumbai
2117,HR,65125,5,Pune
2118,Sales,54400,2,Nashik
2119,HR,99861,9,Nashik
2120,Sales,30611,5,Satara
2121,HR,49070,7,Mumbai
2122,Finance,95100,3,Satara
2123,IT,27632,9,Pune
2124,Sales,89941,8,Nashik
2125,Sales,97778,1,Nashik
2126,Sales,49533,2,Satara
2127,Finance,28323,1,Nashik
2128,Sales,35338,2,Pune
2129,Finance,64106,8,Mumbai
2130,HR,87854,3,Nashik
2131,IT,80895,5,Mumbai
2132,HR,93534,1,Mumbai
2133,IT,50525,5,Nashik
2134,IT,27525,2,Mumbai
2135,HR,87395,1,Mumbai
2136,Sales,72109,3,Mumbai
2137,Sales,77234,1,Satara
2138,HR,47965,9,Nashik
2139,Finance,72514,9,Pune
2140,IT,54290,8,Satara
2141,IT,65090,6,Satara
2142,IT,94586,1,Mumbai
2143,IT,87272,4,Satara
2144,IT,39918,6,Nashik
2145,Sales,77809,3,Nashik
2146,Finance,70400,2,Nashik
2147,IT,57387,3,Mumbai
2148,Finance,42120,9,Mumbai
2149,HR,60688,7,Mumbai
2150,Finance,69942,3,Nashik
2151,Sales,42314,6,Nashik
2152,Finance,55003,8,Nashik
2153,Finance,27505,9,Mumbai
2154,HR,92551,4,Nashik
2155,IT,51612,7,Satara
2156,Finance,77201,9,Nashik
2157,Sales,99363,9,Pune
2158,HR,36025,5,Pune
2159,Finance,57171,8,Mumbai
2160,Finance,79292,9,Satara
2161,HR,87922,5,Mumbai
2162,Sales,51455,8,Pune
2163,Sales,20919,7,Mumbai
2164,Sales,46509,3,Nashik
2165,Finance,23917,2,Satara
2166,Finance,33837,2,Nashik
2167,Sales,36193,8,Nashik
2168,IT,47651,2,Nashik
2169,Sales,70316,3,Satara
2170,HR,43560,2,Satara
2171,Finance,38419,2,Nashik
2172,HR,96596,9,Satara
2173,HR,37823,9,Pune
2174,IT,80715,2,Mumbai
2175,IT,67071,6,Nashik
2176,Sales,36653,6,Nashik
2177,IT,86076,1,Satara
2178,Finance,36285,5,Satara
2179,Finance,73658,5,Satara
2180,Finance,44494,7,Satara
2181,Finance,35169,9,Nashik
2182,Finance,45709,1,Satara
2183,Sales,43321,4,Nashik
2184,Finance,35349,4,Satara
2185,Sales,74166,4,Satara
2186,HR,27627,4,Mumbai
2187,HR,88262,2,Mumbai
2188,IT,34336,6,Satara
2189,Finance,94262,4,Nashik
2190,HR,74909,3,Pune
2191,Sales,99767,3,Nashik
2192,Sales,48502,8,Mumbai
2193,Sales,56673,2,Satara
2194,IT,79319,3,Mumbai
2195,Sales,83671,5,Nashik
2196,IT,43450,1,Mumbai
2197,Sales,41151,6,Mumbai
2198,IT,91571,7,Satara
2199,IT,27691,5,Satara
2200,HR,42907,7,Mumbai
2201,HR,70361,7,Pune
2202,Sales,82007,7,Nashik
2203,HR,39217,7,Nashik
2204,IT,31520,2,Satara
2205,IT,42283,3,Satara
2206,Finance,30979,9,Mumbai
2207,Finance,80156,7,Satara
2208,IT,24360,4,Pune
2209,HR,75270,8,Pune
2210,IT,65785,1,Pune
2211,Sales,77428,6,Satara
2212,Finance,81700,3,Nashik
2213,Finance,77787,6,Satara
2214,HR,55879,8,Nashik
2215,IT,51440,6,Pune
2216,Finance,75762,1,Nashik
2217,HR,68878,1,Pune
2218,Finance,92919,3,Nashik
2219,HR,47374,3,Pune
2220,Finance,83843,6,Satara
2221,Sales,46747,7,Satara
2222,Finance,54826,5,Satara
2223,IT,45749,8,Nashik
2224,HR,73161,3,Nashik
2225,HR,47514,8,Satara
2226,Finance,45953,3,Satara
2227,IT,89857,5,Nashik
2228,Finance,39660,9,Mumbai
2229,Finance,49887,6,Satara
2230,Finance,80866,8,Pune
2231,Sales,30073,7,Pune
2232,HR,22538,7,Pune
2233,IT,79870,1,Satara
2234,Sales,91347,2,Mumbai
2235,Sales,38780,3,Nashik
2236,Finance,51913,1,Nashik
2237,Finance,76081,9,Mumbai
2238,Finance,29102,9,Nashik
2239,HR,34139,3,Pune
2240,Finance,36188,7,Mumbai
2241,Sales,96385,9,Mumbai
2242,HR,40246,1,Pune
2243,Sales,72468,5,Nashik
2244,HR,43896,3,Mumbai
2245,HR,61866,1,Nashik
2246,HR,57507,4,Satara
2247,Sales,96959,8,Pune
2248,HR,61969,5,Pune
2249,Sales,36269,5,Nashik
2250,IT,49873,4,Satara
2251,Sales,62368,2,Pune
2252,Sales,25870,1,Satara
2253,HR,95288,7,Satara
2254,HR,32843,2,Mumbai
2255,Finance,49915,2,Mumbai
2256,IT,47607,9,Mumbai
2257,IT,51834,3,Pune
2258,Finance,99305,2,Mumbai
2259,Sales,32129,3,Nashik
2260,Sales,45946,6,Nashik
2261,HR,58313,8,Satara
2262,IT,51727,3,Satara
2263,HR,80575,6,Satara
2264,Finance,54056,5,Pune
2265,IT,40913,9,Nashik
2266,HR,97476,6,Pune
2267,IT,33649,4,Pune
2268,IT,49534,5,Satara
2269,HR,76705,5,Mumbai
2270,HR,74920,4,Satara
2271,IT,52375,2,Nashik
2272,Finance,38724,6,Nashik
2273,Sales,84349,7,Satara
2274,IT,28427,9,Satara
2275,Finance,40588,7,Nashik
2276,IT,79405,6,Mumbai
2277,HR,56505,5,Mumbai
2278,Finance,75038,8,Nashik
2279,Finance,33541,1,Pune
2280,IT,88402,5,Nashik
2281,Sales,69035,4,Mumbai
2282,IT,53070,1,Nashik
2283,Sales,44706,3,Satara
2284,Finance,57466,6,Mumbai
2285,Sales,66337,4,Satara
2286,HR,56296,1,Nashik
2287,Sales,81779,1,Satara
2288,Sales,53179,4,Satara
2289,Finance,85273,4,Nashik
2290,Sales,96505,8,Nashik
2291,Finance,30148,5,Nashik
2292,HR,35256,8,Satara
2293,HR,50516,9,Pune
2294,IT,60183,7,Pune
2295,IT,76042,1,Pune
2296,IT,52498,1,Satara
2297,HR,44513,4,Nashik
2298,Sales,44645,1,Pune
2299,Finance,37580,6,Pune
2300,HR,82600,4,Mumbai
2301,Sales,87320,6,Mumbai
2302,IT,45068,5,Nashik
2303,Finance,72592,5,Pune
2304,IT,74650,8,Nashik
2305,Finance,69566,6,Mumbai
2306,Sales,77632,3,Mumbai
2307,HR,48611,7,Pune
2308,IT,50905,5,Satara
2309,HR,25457,7,Pune
2310,Sales,51870,9,Mumbai
2311,Sales,39601,6,Satara
2312,Sales,93035,3,Nashik
2313,HR,90034,5,Satara
2314,HR,91545,1,Satara
2315,Finance,51317,3,Mumbai
2316,HR,43906,7,Satara
2317,HR,44947,5,Pune
2318,Sales,95873,9,Pune
2319,Finance,29161,8,Pune
2320,HR,30395,1,Pune
2321,HR,24031,2,Nashik
2322,Sales,25683,5,Satara
2323,HR,52315,9,Pune
2324,Sales,42180,1,Pune
2325,Finance,69840,9,Pune
2326,Sales,28417,1,Nashik
2327,Sales,32525,2,Mumbai
2328,Finance,85096,1,Mumbai
2329,IT,34059,8,Satara
2330,Sales,57281,8,Pune
2331,HR,63150,6,Nashik
2332,Sales,95118,2,Satara
2333,Finance,23903,1,Satara
2334,HR,66763,9,Nashik
2335,Finance,72757,8,Satara
2336,Sales,53434,1,Satara
2337,Finance,27396,5,Nashik
2338,Finance,88078,1,Mumbai
2339,IT,63393,1,Mumbai
2340,Sales,46552,5,Pune
2341,Sales,20835,3,Satara
2342,Sales,33137,5,Mumbai
2343,Sales,92961,2,Nashik
2344,HR,63294,7,Pune
2345,Finance,60482,4,Nashik
2346,Sales,27087,9,Pune
2347,HR,38442,4,Nashik
2348,Sales,37657,2,Mumbai
2349,Finance,87882,5,Satara
2350,Sales,93926,6,Nashik
2351,HR,74588,4,Pune
2352,HR,22718,3,Mumbai
2353,Finance,41051,3,Mumbai
2354,Sales,25311,9,Mumbai
2355,HR,28567,6,Mumbai
2356,IT,54390,8,Nashik
2357,Sales,98607,5,Satara
2358,IT,82054,8,Pune
2359,HR,79758,3,Satara
2360,HR,71700,1,Pune
2361,Finance,40318,4,Mumbai
2362,Finance,38442,6,Nashik
2363,Sales,41148,8,Mumbai
2364,HR,30119,4,Nashik
2365,HR,99195,6,Mumbai
2366,HR,46096,7,Nashik
2367,HR,59283,3,Mumbai
2368,IT,64359,5,Nashik
2369,HR,50156,7,Mumbai
2370,Finance,73427,7,Nashik
2371,Sales,75539,1,Pune
2372,Sales,24222,2,Nashik
2373,Sales,77391,9,Nashik
2374,IT,79347,4,Satara
2375,HR,37544,4,Nashik
2376,Sales,54445,6,Pune
2377,Finance,90950,2,Pune
2378,IT,34594,6,Mumbai
2379,HR,20810,9,Nashik
2380,HR,31315,5,Mumbai
2381,HR,41286,6,Mumbai
2382,HR,80987,4,Mumbai
2383,IT,61397,7,Satara
2384,Finance,37774,7,Nashik
2385,HR,61048,6,Pune
2386,IT,80636,7,Satara
2387,IT,56565,5,Satara
2388,Finance,58542,8,Satara
2389,IT,84754,2,Nashik
2390,IT,96148,8,Pune
2391,Sales,50415,3,Satara
2392,Sales,81604,1,Pune
2393,Finance,58284,5,Pune
2394,Sales,53318,2,Satara
2395,IT,51931,6,Nashik
2396,IT,85054,7,Satara
2397,Finance,98178,4,Pune
2398,IT,97267,1,Nashik
2399,Finance,77171,6,Nashik
2400,Sales,47881,2,Pune
2401,Sales,37477,1,Mumbai
2402,HR,72706,6,Nashik
2403,Sales,20430,5,Mumbai
2404,HR,95292,3,Pune
2405,HR,41597,2,Satara
2406,HR,26985,2,Pune
2407,IT,51731,8,Satara
2408,HR,46107,7,Mumbai
2409,Sales,41523,5,Satara
2410,Finance,56054,5,Mumbai
2411,Sales,79799,8,Satara
2412,Finance,96318,8,Mumbai
2413,Sales,25052,1,Pune
2414,Finance,32045,9,Mumbai
2415,Sales,99647,8,Mumbai
2416,Finance,56092,1,Pune
2417,HR,91312,3,Pune
2418,Finance,39218,9,Mumbai
2419,HR,50368,4,Pune
2420,Sales,52846,7,Pune
2421,Finance,68969,8,Satara
2422,Finance,69926,6,Nashik
2423,Sales,92559,4,Nashik
2424,HR,22243,9,Satara
2425,HR,88678,5,Pune
2426,IT,51951,5,Satara
2427,IT,89341,4,Pune
2428,IT,66933,8,Mumbai
2429,Finance,52586,3,Satara
2430,Finance,98797,5,Pune
2431,Finance,74107,2,Mumbai
2432,Sales,68026,4,Satara
2433,IT,70714,4,Nashik
2434,Sales,78269,4,Nashik
2435,IT,93392,3,Nashik
2436,IT,23389,3,Pune
2437,Finance,40156,2,Satara
2438,HR,97711,8,Mumbai
2439,IT,24187,4,Satara
2440,HR,52168,4,Pune
2441,Sales,79552,5,Satara
2442,Finance,20113,6,Pune
2443,IT,73646,6,Nashik
2444,Finance,72036,6,Nashik
2445,Sales,96121,7,Mumbai
2446,HR,97673,7,Satara
2447,Finance,62299,2,Pune
2448,Finance,25546,8,Mumbai
2449,IT,37204,3,Mumbai
2450,HR,44696,7,Nashik
2451,Sales,25042,3,Satara
2452,IT,42385,1,Mumbai
2453,Finance,93669,8,Satara
2454,Finance,84478,1,Satara
2455,HR,68604,3,Mumbai
2456,Sales,33494,9,Satara
2457,Sales,43509,6,Nashik
2458,Finance,62835,4,Nashik
2459,Sales,79769,4,Mumbai
2460,IT,76382,5,Mumbai
2461,HR,74368,5,Satara
2462,Finance,54773,7,Satara
2463,Sales,67976,6,Nashik
2464,Sales,94806,8,Mumbai
2465,IT,99494,9,Pune
2466,Sales,46521,8,Pune
2467,IT,92197,1,Mumbai
2468,HR,31999,6,Mumbai
2469,Finance,77755,8,Pune
2470,IT,86267,8,Nashik
2471,Sales,38064,3,Satara
2472,Sales,47067,4,Nashik
2473,HR,96869,2,Nashik
2474,IT,38064,2,Pune
2475,Finance,34566,3,Satara
2476,Sales,46419,4,Mumbai
2477,IT,29820,9,Satara
2478,Sales,28727,2,Satara
2479,Finance,35518,9,Satara
2480,IT,73870,7,Satara
2481,Sales,37190,3,Satara
2482,Finance,65794,5,Nashik
2483,IT,63647,9,Satara
2484,IT,46698,8,Nashik
2485,HR,66568,9,Satara
2486,Finance,53660,4,Nashik
2487,IT,37102,9,Pune
2488,HR,87375,3,Nashik
2489,IT,39793,1,Mumbai
2490,Sales,93980,6,Mumbai
2491,HR,35735,1,Satara
2492,IT,64201,7,Satara
2493,Sales,24332,5,Satara
2494,Sales,31760,8,Nashik
2495,Sales,23189,4,Mumbai
2496,HR,98040,2,Satara
2497,Sales,39671,2,Satara
2498,Finance,79413,6,Satara
2499,IT,84572,9,Satara
2500,Finance,51254,2,Satara
2501,Sales,50345,5,Satara
2502,Sales,57414,6,Nashik
2503,Finance,42336,6,Satara
2504,HR,51055,3,Nashik
2505,Sales,73740,5,Mumbai
2506,Sales,35337,7,Nashik
2507,Finance,61102,3,Mumbai
2508,Sales,53466,4,Mumbai
2509,Sales,73609,7,Nashik
2510,HR,49251,4,Pune
2511,HR,46835,5,Satara
2512,HR,63090,7,Pune
2513,HR,53131,2,Nashik
2514,HR,24785,7,Nashik
2515,Sales,40865,9,Pune
2516,IT,29863,3,Mumbai
2517,Sales,86172,2,Pune
2518,Sales,62147,2,Mumbai
2519,IT,70152,9,Satara
2520,Finance,96135,7,Satara
2521,IT,33983,3,Satara
2522,HR,27361,5,Satara
2523,Sales,51450,1,Mumbai
2524,HR,64281,9,Nashik
2525,IT,26552,9,Nashik
2526,Finance,65097,6,Pune
2527,Finance,94936,6,Pune
2528,Sales,73579,8,Pune
2529,IT,47377,2,Satara
2530,HR,99281,3,Pune
2531,HR,51473,7,Satara
2532,Finance,75154,7,Nashik
2533,Sales,66445,8,Satara
2534,IT,55101,3,Satara
2535,HR,57860,3,Nashik
2536,Finance,83609,8,Pune
2537,Sales,68010,6,Mumbai
2538,Finance,90186,6,Mumbai
2539,Sales,49692,5,Pune
2540,IT,78571,5,Nashik
2541,Finance,31719,9,Satara
2542,HR,63901,1,Mumbai
2543,Sales,94100,7,Pune
2544,Finance,95488,9,Nashik
2545,Sales,92923,4,Pune
2546,Finance,24535,9,Pune
2547,Finance,92916,1,Mumbai
2548,IT,94716,6,Satara
2549,HR,20710,3,Satara
2550,Finance,25688,8,Satara
2551,IT,71612,1,Pune
2552,Sales,22303,9,Pune
2553,Sales,79024,7,Nashik
2554,Finance,97885,7,Mumbai
2555,HR,79204,5,Nashik
2556,Sales,55013,8,Satara
2557,Finance,40952,4,Pune
2558,Sales,23756,6,Pune
2559,IT,61968,7,Pune
2560,Finance,27790,1,Satara
2561,Finance,81132,4,Mumbai
2562,Finance,62433,8,Satara
2563,IT,94479,6,Nashik
2564,Finance,74681,9,Satara
2565,Finance,42853,7,Mumbai
2566,IT,48748,9,Satara
2567,Sales,74174,2,Pune
2568,IT,24776,2,Mumbai
2569,HR,91964,4,Mumbai
2570,IT,93739,1,Nashik
2571,Sales,39037,4,Nashik
2572,Finance,83041,8,Nashik
2573,Finance,47752,9,Pune
2574,IT,25504,3,Nashik
2575,HR,32396,8,Pune
2576,IT,94418,8,Satara
2577,HR,96187,4,Pune
2578,IT,47644,8,Satara
2579,HR,42607,8,Nashik
2580,HR,90507,8,Mumbai
2581,Finance,40148,3,Pune
2582,HR,59184,7,Satara
2583,Finance,94074,1,Pune
2584,IT,98413,4,Pune
2585,IT,89145,9,Mumbai
2586,IT,72167,2,Pune
2587,IT,43014,7,Mumbai
2588,IT,29793,3,Mumbai
2589,Finance,67211,1,Pune
2590,IT,42974,2,Mumbai
2591,HR,46792,8,Mumbai
2592,Sales,67247,2,Mumbai
2593,Finance,97845,9,Pune
2594,HR,73523,8,Mumbai
2595,Sales,48385,3,Satara
2596,Sales,30942,3,Satara
2597,Finance,38052,4,Nashik
2598,HR,70788,1,Satara
2599,Sales,60158,8,Mumbai
2600,Sales,45696,5,Mumbai
2601,Finance,65927,9,Satara
2602,IT,86026,3,Mumbai
2603,Sales,71797,1,Mumbai
2604,Finance,47521,5,Satara
2605,Finance,88631,8,Pune
2606,HR,23136,8,Pune
2607,Finance,24571,2,Satara
2608,Finance,58093,3,Satara
2609,IT,35714,8,Mumbai
2610,Sales,33698,6,Mumbai
2611,HR,86766,1,Nashik
2612,Finance,91657,3,Nashik
2613,HR,72524,5,Nashik
2614,Sales,79079,4,Mumbai
2615,Finance,27195,3,Satara
2616,Finance,50103,7,Satara
2617,HR,34393,9,Pune
2618,IT,98055,7,Satara
2619,Sales,61226,6,Mumbai
2620,Sales,46632,6,Pune
2621,Sales,31022,6,Satara
2622,Finance,99642,2,Mumbai
2623,Finance,79187,7,Satara
2624,Finance,57289,8,Mumbai
2625,HR,72265,2,Satara
2626,Sales,37197,8,Nashik
2627,Sales,38783,6,Mumbai
2628,Sales,57530,7,Nashik
2629,IT,23829,9,Nashik
2630,Finance,35461,9,Mumbai
2631,Sales,47589,9,Nashik
2632,Sales,36973,1,Mumbai
2633,Finance,88885,6,Nashik
2634,Finance,48674,6,Nashik
2635,Sales,28608,1,Pune
2636,HR,78948,1,Nashik
2637,HR,81564,2,Pune
2638,HR,71112,8,Pune
2639,HR,48865,7,Mumbai
2640,IT,98133,6,Mumbai
2641,HR,84886,9,Nashik
